Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_2167.cpp,xcu200-fsgd2104-2-e,10,304.92566,2190,1,1,3,5,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_8,1,2.5,0.456939496434,False
workload_2227.cpp,xcu200-fsgd2104-2-e,10,105.04788,177.5,1,1,1,1,cyclic_2_1,unroll_4,unroll_2,unroll_2,pipeline_1,4,1,1,True
workload_2409.cpp,xcu200-fsgd2104-2-e,10,520.79188,193,1,1,1,1,cyclic_2_1,unroll_4,unroll_2,unroll_2,unroll_2,1,1,0.160342785024,False
workload_2322.cpp,xcu200-fsgd2104-2-e,10,307.99188,250.5,1,1,1,2,cyclic_2_1,unroll_4,unroll_2,unroll_2,unroll_4,2,1.25,0.466182045465,False
workload_2207.cpp,xcu200-fsgd2104-2-e,10,105.22988,842.5,1,1,1,2,cyclic_2_1,unroll_4,unroll_2,unroll_4,pipeline_1,2,1.25,0.970039666309,False
workload_2174.cpp,xcu200-fsgd2104-2-e,10,520.86188,971,1,1,1,2,cyclic_2_1,unroll_4,unroll_2,unroll_4,unroll_2,2,1.25,0.160196175211,False
workload_2226.cpp,xcu200-fsgd2104-2-e,10,105.05464,850,1,1,1,2,cyclic_2_1,unroll_4,unroll_4,unroll_2,pipeline_1,4,1.25,0.970045207472,False
workload_2016.cpp,xcu200-fsgd2104-2-e,10,80.35026,1796,1,25,13,23,cyclic_4_1,unroll_2,unroll_2,pipeline_1,pipeline_1,5,15.5,0.285566039615,False
workload_2281.cpp,xcu200-fsgd2104-2-e,10,80.35026,1706,1,25,13,23,cyclic_4_1,unroll_2,unroll_2,pipeline_1,unroll_16,1,15.5,0.285566039615,False
workload_2273.cpp,xcu200-fsgd2104-2-e,10,80.34626,2582.5,1,24,11,19,cyclic_4_1,unroll_2,unroll_2,pipeline_1,unroll_2,2,13.75,0.393932576822,False
workload_2234.cpp,xcu200-fsgd2104-2-e,10,85.88826,2774,1,26,11,19,cyclic_4_1,unroll_2,unroll_2,pipeline_1,unroll_4,3,14.25,0.359962298474,False
workload_2132.cpp,xcu200-fsgd2104-2-e,10,80.35026,1727.5,1,25,13,23,cyclic_4_1,unroll_2,unroll_2,pipeline_1,unroll_8,2,15.5,0.285566039615,False
workload_1999.cpp,xcu200-fsgd2104-2-e,10,105.4259,82,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_2,pipeline_1,5,1,0.998787529948,False
workload_2092.cpp,xcu200-fsgd2104-2-e,10,207.4859,270,1,1,2,3,cyclic_4_1,unroll_2,unroll_2,unroll_2,unroll_16,1,1.75,0.691350601078,False
workload_2039.cpp,xcu200-fsgd2104-2-e,10,543.2059,86,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_2,unroll_2,3,1,0.143157944522,False
workload_2117.cpp,xcu200-fsgd2104-2-e,10,319.2059,109,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_2,unroll_4,3,1,0.444024059855,False
workload_1983.cpp,xcu200-fsgd2104-2-e,10,310.4419,187,1,1,1,2,cyclic_4_1,unroll_2,unroll_2,unroll_2,unroll_8,1,1.25,0.46119032205,False
workload_2161.cpp,xcu200-fsgd2104-2-e,10,105.2579,175.5,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_4,pipeline_1,4,1,0.999326276121,False
workload_2134.cpp,xcu200-fsgd2104-2-e,10,532.0199,191.5,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_4,unroll_2,2,1,0.151375102433,False
workload_2041.cpp,xcu200-fsgd2104-2-e,10,313.6199,292,1,1,1,2,cyclic_4_1,unroll_2,unroll_2,unroll_4,unroll_4,2,1.25,0.454766250957,False
workload_2126.cpp,xcu200-fsgd2104-2-e,10,304.8699,447.5,1,1,1,3,cyclic_4_1,unroll_2,unroll_2,unroll_4,unroll_8,2,1.5,0.471223634158,False
workload_2045.cpp,xcu200-fsgd2104-2-e,10,111.26434,897,1,1,2,4,cyclic_4_1,unroll_2,unroll_2,unroll_8,pipeline_1,3,2,0.881698054988,False
workload_1986.cpp,xcu200-fsgd2104-2-e,10,664.07842,881,1,1,2,5,cyclic_4_1,unroll_2,unroll_2,unroll_8,unroll_2,1,2.25,0.1,False
workload_1954.cpp,xcu200-fsgd2104-2-e,10,387.07442,1209,1,1,3,7,cyclic_4_1,unroll_2,unroll_2,unroll_8,unroll_4,3,3,0.307072939704,False
workload_2058.cpp,xcu200-fsgd2104-2-e,10,382.17538,3491,1,1,6,12,cyclic_4_1,unroll_2,unroll_2,unroll_8,unroll_8,1,5,0.272467151847,False
workload_2313.cpp,xcu200-fsgd2104-2-e,10,105.43966,175,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,2,1,0.998743411223,False
workload_2348.cpp,xcu200-fsgd2104-2-e,10,532.06166,919,1,1,1,2,cyclic_4_1,unroll_2,unroll_4,unroll_4,unroll_2,1,1.25,0.151263593408,False
workload_2210.cpp,xcu200-fsgd2104-2-e,10,105.04788,183.5,1,1,1,1,cyclic_4_1,unroll_4,unroll_2,unroll_2,pipeline_1,4,1,1,True
workload_2065.cpp,xcu200-fsgd2104-2-e,10,520.79188,196,1,1,1,1,cyclic_4_1,unroll_4,unroll_2,unroll_2,unroll_2,3,1,0.160342785024,False
workload_2390.cpp,xcu200-fsgd2104-2-e,10,307.99188,271,1,1,1,2,cyclic_4_1,unroll_4,unroll_2,unroll_2,unroll_4,2,1.25,0.466182045465,False
workload_2143.cpp,xcu200-fsgd2104-2-e,10,105.11788,852.5,1,1,1,2,cyclic_4_1,unroll_4,unroll_2,unroll_4,pipeline_1,4,1.25,0.97004439423,False
workload_2137.cpp,xcu200-fsgd2104-2-e,10,520.86188,957,1,1,1,2,cyclic_4_1,unroll_4,unroll_2,unroll_4,unroll_2,1,1.25,0.160196175211,False
workload_2272.cpp,xcu200-fsgd2104-2-e,10,105.05464,841,1,1,1,2,cyclic_4_1,unroll_4,unroll_4,unroll_2,pipeline_1,4,1.25,0.970045207472,False
workload_2364.cpp,xcu200-fsgd2104-2-e,10,520.79864,954,1,1,1,2,cyclic_4_1,unroll_4,unroll_4,unroll_2,unroll_2,2,1.25,0.16024864882,False
workload_2489.cpp,xcu200-fsgd2104-2-e,10,307.99864,1262.5,1,1,2,3,cyclic_4_1,unroll_4,unroll_4,unroll_2,unroll_4,2,1.75,0.462620406787,False
workload_2170.cpp,xcu200-fsgd2104-2-e,10,80.35026,1877.5,1,27,13,23,cyclic_8_1,unroll_2,unroll_2,pipeline_1,pipeline_1,4,16,0.259158848993,False
workload_2229.cpp,xcu200-fsgd2104-2-e,10,80.35026,1789,1,27,13,23,cyclic_8_1,unroll_2,unroll_2,pipeline_1,unroll_16,1,16,0.259158848993,False
workload_2288.cpp,xcu200-fsgd2104-2-e,10,80.34626,2513,1,29,12,22,cyclic_8_1,unroll_2,unroll_2,pipeline_1,unroll_2,3,16,0.259158731236,False
workload_2312.cpp,xcu200-fsgd2104-2-e,10,85.88826,2859,1,25,11,18,cyclic_8_1,unroll_2,unroll_2,pipeline_1,unroll_4,1,13.75,0.3891034775,False
workload_2330.cpp,xcu200-fsgd2104-2-e,10,80.35026,1745,1,27,13,23,cyclic_8_1,unroll_2,unroll_2,pipeline_1,unroll_8,1,16,0.259158848993,False
workload_2129.cpp,xcu200-fsgd2104-2-e,10,105.4259,81,1,1,1,1,cyclic_8_1,unroll_2,unroll_2,unroll_2,pipeline_1,4,1,0.998787529948,False
workload_2458.cpp,xcu200-fsgd2104-2-e,10,319.2059,96,1,1,1,1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_4,1,1,0.444024059855,False
workload_1970.cpp,xcu200-fsgd2104-2-e,10,105.2579,205,1,1,1,1,cyclic_8_1,unroll_2,unroll_2,unroll_4,pipeline_1,4,1,0.999326276121,False
workload_2333.cpp,xcu200-fsgd2104-2-e,10,532.0199,199,1,1,1,1,cyclic_8_1,unroll_2,unroll_2,unroll_4,unroll_2,1,1,0.151375102433,False
workload_2241.cpp,xcu200-fsgd2104-2-e,10,111.03138,924,1,1,2,4,cyclic_8_1,unroll_2,unroll_2,unroll_8,pipeline_1,1,2,0.881809437587,False
workload_2291.cpp,xcu200-fsgd2104-2-e,10,105.43966,174,1,1,1,1,cyclic_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,3,1,0.998743411223,False
workload_2356.cpp,xcu200-fsgd2104-2-e,10,532.06166,950,1,1,1,2,cyclic_8_1,unroll_2,unroll_4,unroll_4,unroll_2,1,1.25,0.151263593408,False
workload_2200.cpp,xcu200-fsgd2104-2-e,10,105.04788,191,1,1,1,1,cyclic_8_1,unroll_4,unroll_2,unroll_2,pipeline_1,5,1,1,True
workload_2488.cpp,xcu200-fsgd2104-2-e,10,520.79188,198.5,1,1,1,1,cyclic_8_1,unroll_4,unroll_2,unroll_2,unroll_2,2,1,0.160342785024,False
workload_2441.cpp,xcu200-fsgd2104-2-e,10,307.99188,264,1,1,1,2,cyclic_8_1,unroll_4,unroll_2,unroll_2,unroll_4,2,1.25,0.466182045465,False
workload_2216.cpp,xcu200-fsgd2104-2-e,10,105.11788,854,1,1,1,2,cyclic_8_1,unroll_4,unroll_2,unroll_4,pipeline_1,3,1.25,0.97004439423,False
workload_2263.cpp,xcu200-fsgd2104-2-e,10,308.06188,1308,1,1,1,3,cyclic_8_1,unroll_4,unroll_2,unroll_4,unroll_4,1,1.5,0.46470359898,False
workload_2336.cpp,xcu200-fsgd2104-2-e,10,105.05464,864.5,1,1,1,2,cyclic_8_1,unroll_4,unroll_4,unroll_2,pipeline_1,4,1.25,0.970045207472,False
workload_1891.cpp,xczu7ev-ffvc1156-2-e,3.33,64.83920922,58,1,1,7,12,block_4_1,unroll_2,unroll_2,unroll_2,pipeline_1,1,5.25,0.972298198985,False
workload_1872.cpp,xczu7ev-ffvc1156-2-e,3.33,594.90860922,69.5,1,1,4,8,block_4_1,unroll_2,unroll_2,unroll_2,unroll_2,2,3.5,0.260099798173,False
workload_1817.cpp,xczu7ev-ffvc1156-2-e,3.33,64.80191322,86,1,1,13,17,block_4_1,unroll_2,unroll_2,unroll_4,pipeline_1,1,8,0.898351185672,False
workload_1912.cpp,xczu7ev-ffvc1156-2-e,3.33,62.36211546,1558,1,1,75,85,block_4_1,unroll_2,unroll_27,unroll_2,pipeline_1,1,40.5,1,True
workload_1894.cpp,xczu7ev-ffvc1156-2-e,3.33,587.4587199,131,1,1,7,12,block_4_1,unroll_4,unroll_2,unroll_2,unroll_2,2,5.25,0.257611107842,False
workload_1577.cpp,xczu7ev-ffvc1156-2-e,3.33,587.4913539,293,1,1,11,16,block_4_1,unroll_4,unroll_2,unroll_4,unroll_2,1,7.25,0.234200092635,False
workload_1498.cpp,xczu7ev-ffvc1156-2-e,3.33,657.26742132,1305,1,1,31,58,block_4_1,unroll_4,unroll_2,unroll_8,unroll_2,1,22.75,0.100011690741,False
workload_1612.cpp,xczu7ev-ffvc1156-2-e,3.33,587.49910281,1046,1,2,20,28,block_4_1,unroll_8,unroll_2,unroll_4,unroll_2,1,12.75,0.175025003109,False
workload_1794.cpp,xczu7ev-ffvc1156-2-e,3.33,64.7874477,57,1,1,7,10,block_8_1,unroll_2,unroll_2,unroll_2,pipeline_1,5,4.75,1,True
workload_1825.cpp,xczu7ev-ffvc1156-2-e,3.33,594.8568477,63,1,1,4,7,block_8_1,unroll_2,unroll_2,unroll_2,unroll_2,3,3.25,1,True
workload_1847.cpp,xczu7ev-ffvc1156-2-e,3.33,339.8547717,91,1,1,6,10,block_8_1,unroll_2,unroll_2,unroll_2,unroll_4,3,4.5,1,True
workload_1815.cpp,xczu7ev-ffvc1156-2-e,3.33,64.7408277,82,1,1,12,16,block_8_1,unroll_2,unroll_2,unroll_4,pipeline_1,2,7.5,0.924723579739,False
workload_1809.cpp,xczu7ev-ffvc1156-2-e,3.33,591.1552197,119,1,1,5,9,block_8_1,unroll_2,unroll_2,unroll_4,unroll_2,3,4,1,True
workload_1877.cpp,xczu7ev-ffvc1156-2-e,3.33,337.5424197,183,1,1,8,13,block_8_1,unroll_2,unroll_2,unroll_4,unroll_4,2,5.75,0.521932661948,False
workload_1820.cpp,xczu7ev-ffvc1156-2-e,3.33,649.74607686,292,1,1,14,28,block_8_1,unroll_2,unroll_2,unroll_8,unroll_2,2,11,0.149555996145,False
workload_1868.cpp,xczu7ev-ffvc1156-2-e,3.33,62.36211546,1595,1,1,75,85,block_8_1,unroll_2,unroll_27,unroll_2,pipeline_1,1,40.5,1,True
workload_1875.cpp,xczu7ev-ffvc1156-2-e,3.33,64.79685162,86,1,1,12,17,block_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,1,7.75,0.911550168789,False
workload_1724.cpp,xczu7ev-ffvc1156-2-e,3.33,64.66564296,85,1,1,12,16,block_8_1,unroll_4,unroll_2,unroll_2,pipeline_1,3,7.5,1,True
workload_1842.cpp,xczu7ev-ffvc1156-2-e,3.33,587.40637896,112,1,1,6,9,block_8_1,unroll_4,unroll_2,unroll_2,unroll_2,3,4.25,1,True
workload_1848.cpp,xczu7ev-ffvc1156-2-e,3.33,335.65837896,176,1,2,8,13,block_8_1,unroll_4,unroll_2,unroll_2,unroll_4,1,6,0.519042551888,False
workload_1893.cpp,xczu7ev-ffvc1156-2-e,3.33,64.69361496,153,1,1,23,28,block_8_1,unroll_4,unroll_2,unroll_4,pipeline_1,1,13.25,0.684800322838,False
workload_1864.cpp,xczu7ev-ffvc1156-2-e,3.33,587.43435096,252,1,1,9,14,block_8_1,unroll_4,unroll_2,unroll_4,unroll_2,1,6.25,0.245855904142,False
workload_1881.cpp,xczu7ev-ffvc1156-2-e,3.33,587.41108092,257,1,1,10,15,block_8_1,unroll_4,unroll_4,unroll_2,unroll_2,1,6.75,0.240044641259,False
workload_1638.cpp,xczu7ev-ffvc1156-2-e,3.33,64.7874477,57,1,1,7,10,complete_2,unroll_2,unroll_2,unroll_2,pipeline_1,5,4.75,1,True
workload_1683.cpp,xczu7ev-ffvc1156-2-e,3.33,594.8568477,68,1,1,4,7,complete_2,unroll_2,unroll_2,unroll_2,unroll_2,3,3.25,1,True
workload_1734.cpp,xczu7ev-ffvc1156-2-e,3.33,339.8547717,89,1,1,6,10,complete_2,unroll_2,unroll_2,unroll_2,unroll_4,3,4.5,1,True
workload_1862.cpp,xczu7ev-ffvc1156-2-e,3.33,336.4701597,182,1,1,8,13,complete_2,unroll_2,unroll_2,unroll_2,unroll_8,1,5.75,0.523137776007,False
workload_1591.cpp,xczu7ev-ffvc1156-2-e,3.33,64.7408277,85,1,1,12,16,complete_2,unroll_2,unroll_2,unroll_4,pipeline_1,5,7.5,0.924723579739,False
workload_1475.cpp,xczu7ev-ffvc1156-2-e,3.33,591.1552197,114,1,1,5,9,complete_2,unroll_2,unroll_2,unroll_4,unroll_2,3,4,1,True
workload_1444.cpp,xczu7ev-ffvc1156-2-e,3.33,154.0460997,3382,1,4,32,43,complete_2,unroll_2,unroll_2,unroll_4,unroll_32,1,20,0.464869807193,False
workload_1720.cpp,xczu7ev-ffvc1156-2-e,3.33,337.5424197,171,1,1,8,13,complete_2,unroll_2,unroll_2,unroll_4,unroll_4,3,5.75,0.521932661948,False
workload_1707.cpp,xczu7ev-ffvc1156-2-e,3.33,62.6435271,168,1,1,27,40,complete_2,unroll_2,unroll_2,unroll_8,pipeline_1,4,17.25,1,True
workload_1541.cpp,xczu7ev-ffvc1156-2-e,3.33,649.74607686,307,1,1,14,28,complete_2,unroll_2,unroll_2,unroll_8,unroll_2,3,11,0.149555996145,False
workload_1865.cpp,xczu7ev-ffvc1156-2-e,3.33,365.50393686,528,1,1,20,38,complete_2,unroll_2,unroll_2,unroll_8,unroll_4,1,15,0.300878535409,False
workload_1874.cpp,xczu7ev-ffvc1156-2-e,3.33,62.36211546,1625,1,1,75,85,complete_2,unroll_2,unroll_27,unroll_2,pipeline_1,4,40.5,1,True
workload_1814.cpp,xczu7ev-ffvc1156-2-e,3.33,566.43353946,3165,1,1,27,34,complete_2,unroll_2,unroll_27,unroll_2,unroll_2,1,15.75,0.156629725458,False
workload_1745.cpp,xczu7ev-ffvc1156-2-e,3.33,64.79685162,85.5,1,1,12,17,complete_2,unroll_2,unroll_4,unroll_2,pipeline_1,2,7.75,0.911550168789,False
workload_1808.cpp,xczu7ev-ffvc1156-2-e,3.33,594.86625162,117,1,1,6,10,complete_2,unroll_2,unroll_4,unroll_2,unroll_2,1,4.5,0.256704515617,False
workload_1611.cpp,xczu7ev-ffvc1156-2-e,3.33,64.76421762,163,1,1,23,28,complete_2,unroll_2,unroll_4,unroll_4,pipeline_1,1,13.25,0.684796341356,False
workload_1625.cpp,xczu7ev-ffvc1156-2-e,3.33,591.16928562,260,1,1,9,14,complete_2,unroll_2,unroll_4,unroll_4,unroll_2,2,6.25,0.242751408036,False
workload_1634.cpp,xczu7ev-ffvc1156-2-e,3.33,108.2431485,164,1,1,23,26,complete_2,unroll_2,unroll_8,unroll_2,pipeline_1,1,12.75,0.650097402617,False
workload_1650.cpp,xczu7ev-ffvc1156-2-e,3.33,74.0240685,459,1,1,45,52,complete_2,unroll_2,unroll_8,unroll_4,pipeline_1,1,24.75,0.395155097849,False
workload_1539.cpp,xczu7ev-ffvc1156-2-e,3.33,79.62133896,85.5,1,1,12,15,complete_2,unroll_4,unroll_2,unroll_2,pipeline_1,6,7.25,0.897573641,False
workload_1537.cpp,xczu7ev-ffvc1156-2-e,3.33,587.40637896,113,1,1,6,9,complete_2,unroll_4,unroll_2,unroll_2,unroll_2,3,4.25,1,True
workload_1749.cpp,xczu7ev-ffvc1156-2-e,3.33,335.65837896,166,1,2,8,13,complete_2,unroll_4,unroll_2,unroll_2,unroll_4,3,6,0.519042551888,False
workload_1601.cpp,xczu7ev-ffvc1156-2-e,3.33,64.69361496,163,1,1,23,28,complete_2,unroll_4,unroll_2,unroll_4,pipeline_1,5,13.25,0.684800322838,False
workload_1401.cpp,xczu7ev-ffvc1156-2-e,3.33,587.43435096,276,1,1,9,14,complete_2,unroll_4,unroll_2,unroll_4,unroll_2,3,6.25,0.245855904142,False
workload_1489.cpp,xczu7ev-ffvc1156-2-e,3.33,62.65687374,470.5,1,1,54,76,complete_2,unroll_4,unroll_2,unroll_8,pipeline_1,4,33,0.278638714106,False
workload_1429.cpp,xczu7ev-ffvc1156-2-e,3.33,657.21508038,1172,1,1,30,55,complete_2,unroll_4,unroll_2,unroll_8,unroll_2,3,21.75,0.100548376863,False
workload_1654.cpp,xczu7ev-ffvc1156-2-e,3.33,79.62604092,170,1,1,23,26.5,complete_2,unroll_4,unroll_4,unroll_2,pipeline_1,2,12.875,0.679836922116,False
workload_1599.cpp,xczu7ev-ffvc1156-2-e,3.33,64.70530992,486,1,1,45,51,complete_2,unroll_4,unroll_4,unroll_4,pipeline_1,3,24.5,0.404028862766,False
workload_1491.cpp,xczu7ev-ffvc1156-2-e,3.33,587.44604592,925,1,1,16,23,complete_2,unroll_4,unroll_4,unroll_4,unroll_2,2,10.25,0.200763213199,False
workload_1559.cpp,xczu7ev-ffvc1156-2-e,3.33,108.09591588,520,1,1,45,44,complete_2,unroll_4,unroll_8,unroll_2,pipeline_1,3,22.75,0.444209332962,False
workload_1678.cpp,xczu7ev-ffvc1156-2-e,3.33,108.13720788,2204,1,1,87,83,complete_2,unroll_4,unroll_8,unroll_4,pipeline_1,1,43,0.205247051594,False
workload_1465.cpp,xczu7ev-ffvc1156-2-e,3.33,64.67164029,160,1,1,24,29,complete_2,unroll_8,unroll_2,unroll_2,pipeline_1,3,13.75,0.684793477867,False
workload_1390.cpp,xczu7ev-ffvc1156-2-e,3.33,587.41237629,256,1,2,10,15,complete_2,unroll_8,unroll_2,unroll_2,unroll_2,2,7,0.237145588082,False
workload_1194.cpp,xczu7ev-ffvc1156-2-e,3.33,64.70660529,480,1,1,45,51,complete_2,unroll_8,unroll_2,unroll_4,pipeline_1,5,24.5,0.40402883405,False
workload_1259.cpp,xczu7ev-ffvc1156-2-e,3.33,587.44734129,842.5,1,2,17,23,complete_2,unroll_8,unroll_2,unroll_4,unroll_2,2,10.75,0.195437025579,False
workload_1553.cpp,xczu7ev-ffvc1156-2-e,3.33,335.69934129,1439,1,2,22,31,complete_2,unroll_8,unroll_2,unroll_4,unroll_4,1,14,0.349043281926,False
workload_1676.cpp,xczu7ev-ffvc1156-2-e,3.33,64.70965224,2247,1,2,89,99,complete_2,unroll_8,unroll_4,unroll_4,pipeline_1,1,47.75,0.143800096155,False
workload_1624.cpp,xczu7ev-ffvc1156-2-e,3.33,108.09886293,2482,1,4,89,84,complete_2,unroll_8,unroll_8,unroll_2,pipeline_1,1,44.5,0.182259425251,False
workload_1719.cpp,xczu7ev-ffvc1156-2-e,3.33,79.7431437,56,1,1,7,9.5,cyclic_2_1,unroll_2,unroll_2,unroll_2,pipeline_1,6,4.625,1,True
workload_1770.cpp,xczu7ev-ffvc1156-2-e,3.33,594.8568477,64,1,1,4,7,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_2,3,3.25,1,True
workload_1849.cpp,xczu7ev-ffvc1156-2-e,3.33,339.8547717,93.5,1,1,6,10,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_4,2,4.5,1,True
workload_1761.cpp,xczu7ev-ffvc1156-2-e,3.33,64.7408277,86,1,1,12,16,cyclic_2_1,unroll_2,unroll_2,unroll_4,pipeline_1,5,7.5,0.924723579739,False
workload_1751.cpp,xczu7ev-ffvc1156-2-e,3.33,591.1552197,118,1,1,5,9,cyclic_2_1,unroll_2,unroll_2,unroll_4,unroll_2,3,4,1,True
workload_1853.cpp,xczu7ev-ffvc1156-2-e,3.33,76.78367946,1610,1,1,74.5,77.5,cyclic_2_1,unroll_2,unroll_27,unroll_2,pipeline_1,2,38.5,0.275553775,False
workload_1899.cpp,xczu7ev-ffvc1156-2-e,3.33,566.43353946,3141,1,1,27,34,cyclic_2_1,unroll_2,unroll_27,unroll_2,unroll_2,1,15.75,0.156629725458,False
workload_1673.cpp,xczu7ev-ffvc1156-2-e,3.33,64.66564296,84,1,1,12,16,cyclic_2_1,unroll_4,unroll_2,unroll_2,pipeline_1,5,7.5,1,True
workload_1608.cpp,xczu7ev-ffvc1156-2-e,3.33,587.40637896,109,1,1,6,9,cyclic_2_1,unroll_4,unroll_2,unroll_2,unroll_2,3,4.25,1,True
workload_1834.cpp,xczu7ev-ffvc1156-2-e,3.33,335.65837896,178,1,1,8,13,cyclic_2_1,unroll_4,unroll_2,unroll_2,unroll_4,1,5.75,0.523996949192,False
workload_1636.cpp,xczu7ev-ffvc1156-2-e,3.33,79.64931096,158.5,1,1,22.5,25.5,cyclic_2_1,unroll_4,unroll_2,unroll_4,pipeline_1,2,12.5,0.680023115854,False
workload_1798.cpp,xczu7ev-ffvc1156-2-e,3.33,587.43435096,272,1,1,9,14,cyclic_2_1,unroll_4,unroll_2,unroll_4,unroll_2,3,6.25,0.245855904142,False
workload_1740.cpp,xczu7ev-ffvc1156-2-e,3.33,62.65687374,462,1,1,54,76,cyclic_2_1,unroll_4,unroll_2,unroll_8,pipeline_1,2,33,0.278638714106,False
workload_1866.cpp,xczu7ev-ffvc1156-2-e,3.33,657.21508038,1105,1,1,30,55,cyclic_2_1,unroll_4,unroll_2,unroll_8,unroll_2,1,21.75,0.100548376863,False
workload_1810.cpp,xczu7ev-ffvc1156-2-e,3.33,94.58173692,161,1,1,23,24,cyclic_2_1,unroll_4,unroll_4,unroll_2,pipeline_1,1,12.25,0.674283355438,False
workload_1652.cpp,xczu7ev-ffvc1156-2-e,3.33,64.70530992,461,1,1,45,51,cyclic_2_1,unroll_4,unroll_4,unroll_4,pipeline_1,1,24.5,0.404028862766,False
workload_1648.cpp,xczu7ev-ffvc1156-2-e,3.33,79.62733629,167.5,1,1,23.5,26.5,cyclic_2_1,unroll_8,unroll_2,unroll_2,pipeline_1,2,13,0.679758052017,False
workload_1690.cpp,xczu7ev-ffvc1156-2-e,3.33,587.41237629,248,1,2,10,15,cyclic_2_1,unroll_8,unroll_2,unroll_2,unroll_2,1,7,0.237145588082,False
workload_1627.cpp,xczu7ev-ffvc1156-2-e,3.33,64.70660529,452.5,1,1,45,51,cyclic_2_1,unroll_8,unroll_2,unroll_4,pipeline_1,2,24.5,0.40402883405,False
workload_1606.cpp,xczu7ev-ffvc1156-2-e,3.33,587.44734129,831,1,2,17,23,cyclic_2_1,unroll_8,unroll_2,unroll_4,unroll_2,1,10.75,0.195437025579,False
workload_1735.cpp,xczu7ev-ffvc1156-2-e,3.33,79.7431437,57.5,1,1,7,9.5,cyclic_4_1,unroll_2,unroll_2,unroll_2,pipeline_1,6,4.625,1,True
workload_1682.cpp,xczu7ev-ffvc1156-2-e,3.33,594.8568477,69,1,1,4,7,cyclic_4_1,unroll_2,unroll_2,unroll_2,unroll_2,3,3.25,1,True
workload_1773.cpp,xczu7ev-ffvc1156-2-e,3.33,339.8547717,96,1,1,6,10,cyclic_4_1,unroll_2,unroll_2,unroll_2,unroll_4,3,4.5,1,True
workload_1538.cpp,xczu7ev-ffvc1156-2-e,3.33,79.6965237,85,1,1,12,15,cyclic_4_1,unroll_2,unroll_2,unroll_4,pipeline_1,6,7.25,0.897386565422,False
workload_1666.cpp,xczu7ev-ffvc1156-2-e,3.33,591.1552197,120,1,1,5,9,cyclic_4_1,unroll_2,unroll_2,unroll_4,unroll_2,3,4,1,True
workload_1504.cpp,xczu7ev-ffvc1156-2-e,3.33,154.0460997,3038,1,3,31,42,cyclic_4_1,unroll_2,unroll_2,unroll_4,unroll_32,1,19.25,0.482006231983,False
workload_1844.cpp,xczu7ev-ffvc1156-2-e,3.33,337.5424197,175,1,1,8,13,cyclic_4_1,unroll_2,unroll_2,unroll_4,unroll_4,1,5.75,0.521932661948,False
workload_1778.cpp,xczu7ev-ffvc1156-2-e,3.33,62.6435271,159,1,1,27,40,cyclic_4_1,unroll_2,unroll_2,unroll_8,pipeline_1,1,17.25,1,True
workload_1737.cpp,xczu7ev-ffvc1156-2-e,3.33,649.74607686,285,1,1,14,28,cyclic_4_1,unroll_2,unroll_2,unroll_8,unroll_2,3,11,0.149555996145,False
workload_1832.cpp,xczu7ev-ffvc1156-2-e,3.33,365.50393686,505.5,1,1,20,38,cyclic_4_1,unroll_2,unroll_2,unroll_8,unroll_4,2,15,0.300878535409,False
workload_1836.cpp,xczu7ev-ffvc1156-2-e,3.33,91.20524346,1540,1,1,74,70,cyclic_4_1,unroll_2,unroll_27,unroll_2,pipeline_1,1,36.5,0.272090604123,False
workload_1902.cpp,xczu7ev-ffvc1156-2-e,3.33,64.79685162,83,1,1,12,17,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,1,7.75,0.911550168789,False
workload_1892.cpp,xczu7ev-ffvc1156-2-e,3.33,340.09261362,187,1,1,8,14,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_4,1,6,0.513713084134,False
workload_1695.cpp,xczu7ev-ffvc1156-2-e,3.33,64.76421762,165,1,1,23,28,cyclic_4_1,unroll_2,unroll_4,unroll_4,pipeline_1,1,13.25,0.684796341356,False
workload_1790.cpp,xczu7ev-ffvc1156-2-e,3.33,334.64739762,1644,1,1,20,29,cyclic_4_1,unroll_2,unroll_4,unroll_4,unroll_8,1,12.75,0.376681597718,False
