Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_375.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,99,31,10,7,11,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_8_1,block_4_1,complete_1,pipeline_1,pipeline_1,1,14.75,1,True
workload_472.cpp,xczu7ev-ffvc1156-2-e,10,0.28444,1567,4,1,18,43,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_8_1,complete_1,block_8_1,unroll_64,pipeline_1,1,16.5,0.740406985248,False
workload_475.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,100,31,10,7,11,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_4_1,pipeline_1,unroll_8,1,14.75,1,True
workload_667.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,97,31,10,7,11,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,pipeline_1,pipeline_1,1,14.75,1,True
workload_709.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,101,31,10,7,11,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,1,14.75,1,True
workload_807.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,100,31,10,7,11,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_4_1,block_8_1,block_4_1,pipeline_1,unroll_16,1,14.75,1,True
workload_816.cpp,xczu7ev-ffvc1156-2-e,10,0.25128,365,5,67,29,49,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_4_1,block_8_1,block_4_1,unroll_4,unroll_16,1,37.5,0.290095933727,False
workload_746.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,103,31,10,7,11,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_4_1,block_8_1,complete_1,pipeline_1,unroll_16,1,14.75,1,True
workload_467.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,100,31,10,7,11,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,pipeline_1,pipeline_1,1,14.75,1,True
workload_639.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,97,35,10,6,10,cyclic_2_1,cyclic_8_1,block_2_1,block_2_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,1,15.25,0.830683423669,False
workload_24.cpp,xczu7ev-ffvc1156-2-e,10,0.35596,350,6,8,7,22,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,block_8_1,unroll_16,unroll_8,1,10.75,0.7247977487,False
workload_611.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,97,33,10,7,10,cyclic_2_1,cyclic_8_1,cyclic_2_1,complete_1,block_2_1,block_8_1,pipeline_1,pipeline_1,1,15,0.838142025403,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10,0.22816,100,37,10,6,10,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,complete_1,cyclic_8_1,pipeline_1,unroll_8,1,15.75,0.810954255898,False
workload_89.cpp,xczu7ev-ffvc1156-2-e,10,0.28011,330,7,10,21,32,cyclic_32_1,block_128_1,block_128_1,complete_1,complete_1,cyclic_4_1,pipeline_1,unroll_4,1,17.5,0.72372492027,False
workload_128.cpp,xczu7ev-ffvc1156-2-e,10,0.28012,271,7,10,16,26,cyclic_32_1,block_128_1,block_64_1,cyclic_8_1,complete_1,cyclic_2_1,pipeline_1,unroll_4,1,14.75,0.775457039201,False
workload_73.cpp,xczu7ev-ffvc1156-2-e,10,0.33504,167,12,1,4,13,cyclic_32_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,block_2_1,unroll_8,pipeline_1,1,7.5,0.810169515536,False
workload_26.cpp,xczu7ev-ffvc1156-2-e,10,0.73436,260,13,1,3,21,cyclic_32_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_16,unroll_2,1,9.5,0.318939414277,False
workload_18.cpp,xczu7ev-ffvc1156-2-e,10,0.32727,1231,13,1,18,43,cyclic_32_1,cyclic_8_1,cyclic_2_1,complete_1,cyclic_8_1,cyclic_8_1,unroll_64,pipeline_1,1,18.75,0.649678997997,False
workload_830.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,157,14,8,8,18,cyclic_4_1,block_128_1,block_2_1,complete_1,complete_1,block_8_1,pipeline_1,unroll_16,1,12,0.879653080118,False
workload_722.cpp,xczu7ev-ffvc1156-2-e,10,0.275,447,4,1,8,33,cyclic_4_1,block_128_1,block_2_1,cyclic_4_1,cyclic_2_1,block_8_1,unroll_16,pipeline_1,1,11.5,0.829436905272,False
workload_360.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,157,14,8,8,18,cyclic_4_1,block_128_1,block_2_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,unroll_16,1,12,0.879653080118,False
workload_142.cpp,xczu7ev-ffvc1156-2-e,10,0.22878,267,42,8,8,20,cyclic_4_1,block_128_1,block_32_1,complete_1,block_4_1,block_8_1,pipeline_1,unroll_16,1,19.5,0.699927513699,False
workload_192.cpp,xczu7ev-ffvc1156-2-e,10,0.22878,266,42,8,8,20,cyclic_4_1,block_128_1,block_32_1,complete_1,block_4_1,complete_1,pipeline_1,unroll_16,1,19.5,0.699927513699,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10,0.58888,207,14,1,3,16,cyclic_4_1,block_128_1,block_32_1,cyclic_4_1,cyclic_2_1,block_8_1,unroll_4,unroll_4,1,8.5,0.491334973806,False
workload_847.cpp,xczu7ev-ffvc1156-2-e,10,0.27672,105,4,1,3,10,cyclic_4_1,block_128_1,cyclic_2_1,complete_1,block_2_1,block_4_1,unroll_2,pipeline_1,1,4.5,0.934531059349,False
workload_696.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,256,12,8,8,18,cyclic_4_1,block_128_1,cyclic_2_1,complete_1,complete_1,block_4_1,pipeline_1,pipeline_1,1,11.5,1,True
workload_618.cpp,xczu7ev-ffvc1156-2-e,10,0.92472,471,4,1,3,10,cyclic_4_1,block_128_1,cyclic_2_1,cyclic_4_1,block_4_1,block_8_1,unroll_2,unroll_8,1,4.5,0.173819200881,False
workload_791.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,259,12,8,8,18,cyclic_4_1,block_128_1,cyclic_2_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,unroll_16,1,11.5,1,True
workload_702.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,261,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,block_8_1,block_4_1,block_8_1,pipeline_1,unroll_2,1,11.5,1,True
workload_379.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,267,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,block_8_1,complete_1,cyclic_4_1,pipeline_1,unroll_8,1,11.5,1,True
workload_782.cpp,xczu7ev-ffvc1156-2-e,10,0.82104,775,5,6,5,14,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,block_2_1,block_8_1,unroll_2,unroll_16,1,7.5,0.245308564587,False
workload_553.cpp,xczu7ev-ffvc1156-2-e,10,0.93496,2700,5,7,6,16,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,block_2_1,cyclic_4_1,unroll_4,unroll_16,1,8.5,0.164938178476,False
workload_899.cpp,xczu7ev-ffvc1156-2-e,10,0.27672,105,5,1,3,10,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,1,4.75,0.937458419887,False
workload_901.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,260,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,block_8_1,block_8_1,pipeline_1,unroll_16,1,11.5,1,True
workload_775.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,261,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,complete_1,block_4_1,pipeline_1,unroll_16,1,11.5,1,True
workload_631.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,254,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,complete_1,block_8_1,pipeline_1,pipeline_1,1,11.5,1,True
workload_221.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,260.5,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,complete_1,block_8_1,pipeline_1,unroll_16,2,11.5,1,True
workload_356.cpp,xczu7ev-ffvc1156-2-e,10,0.93496,2974,5,7,6,16,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,complete_1,block_8_1,unroll_4,unroll_16,1,8.5,0.164938178476,False
workload_652.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,278,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,unroll_16,1,11.5,1,True
workload_846.cpp,xczu7ev-ffvc1156-2-e,10,0.2756,225,5,1,5,20,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_8,pipeline_1,1,7.75,0.889545570305,False
workload_365.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,265,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,pipeline_1,unroll_2,1,11.5,1,True
workload_340.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,263,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,cyclic_4_1,block_4_1,block_8_1,pipeline_1,unroll_16,1,11.5,1,True
workload_666.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,271,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_4_1,pipeline_1,unroll_8,1,11.5,1,True
workload_334.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,268,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,pipeline_1,unroll_2,1,11.5,1,True
workload_275.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,262,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,cyclic_4_1,complete_1,cyclic_4_1,pipeline_1,unroll_16,1,11.5,1,True
workload_635.cpp,xczu7ev-ffvc1156-2-e,10,0.9292,110,5,1,2,7,cyclic_4_1,block_128_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,1,3.75,0.171241376295,False
workload_604.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,254,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,1,11.5,1,True
workload_501.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,267,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,cyclic_8_1,block_2_1,block_8_1,pipeline_1,unroll_16,1,11.5,1,True
workload_422.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,258,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,cyclic_8_1,complete_1,block_2_1,pipeline_1,unroll_4,1,11.5,1,True
workload_287.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,256,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,pipeline_1,unroll_2,1,11.5,1,True
workload_373.cpp,xczu7ev-ffvc1156-2-e,10,0.21854,272,12,8,8,18,cyclic_4_1,block_128_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,pipeline_1,unroll_4,1,11.5,1,True
workload_98.cpp,xczu7ev-ffvc1156-2-e,10,0.22877,271,12,8,9,19,cyclic_4_1,block_128_1,cyclic_64_1,complete_1,block_4_1,block_8_1,pipeline_1,pipeline_1,1,12,0.874800875063,False
workload_215.cpp,xczu7ev-ffvc1156-2-e,10,0.22877,272,12,8,9,19,cyclic_4_1,block_128_1,cyclic_64_1,complete_1,block_4_1,block_8_1,pipeline_1,unroll_2,1,12,0.874800875063,False
workload_164.cpp,xczu7ev-ffvc1156-2-e,10,0.22877,274,12,8,9,19,cyclic_4_1,block_128_1,cyclic_64_1,complete_1,block_4_1,block_8_1,pipeline_1,unroll_8,2,12,0.874800875063,False
workload_113.cpp,xczu7ev-ffvc1156-2-e,10,0.41144,177,4,3,6,18,cyclic_4_1,block_128_1,cyclic_64_1,complete_1,block_4_1,block_8_1,unroll_2,unroll_8,1,7.75,0.727619474494,False
workload_127.cpp,xczu7ev-ffvc1156-2-e,10,0.2852,534,4,1,10,41,cyclic_4_1,block_128_1,cyclic_64_1,complete_1,cyclic_8_1,cyclic_8_1,unroll_16,pipeline_1,1,14,0.778774113449,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10,0.28896,1278,4,1,15,70,cyclic_4_1,block_128_1,cyclic_64_1,complete_1,cyclic_8_1,cyclic_8_1,unroll_32,pipeline_1,1,22.5,0.59592115901,False
workload_395.cpp,xczu7ev-ffvc1156-2-e,10,0.22877,270,12,8,9,19,cyclic_4_1,block_128_1,cyclic_64_1,cyclic_4_1,complete_1,block_4_1,pipeline_1,unroll_16,1,12,0.874800875063,False
workload_336.cpp,xczu7ev-ffvc1156-2-e,10,0.28664,150,4,1,5,16,cyclic_4_1,block_128_1,cyclic_64_1,cyclic_4_1,complete_1,block_4_1,unroll_4,pipeline_1,1,6.5,0.905078504566,False
workload_424.cpp,xczu7ev-ffvc1156-2-e,10,0.2764,114,7,1,2,7,cyclic_4_1,block_16_1,block_4_1,block_2_1,complete_1,block_2_1,unroll_4,pipeline_1,1,4.25,0.930017805536,False
workload_346.cpp,xczu7ev-ffvc1156-2-e,10,0.4908,95.5,8,1,1,5,cyclic_4_1,block_16_1,block_4_1,complete_1,complete_1,block_2_1,unroll_2,unroll_4,2,3.75,0.658409505629,False
workload_482.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,117,12,3,5,8,cyclic_4_1,block_16_1,block_4_1,cyclic_2_1,complete_1,block_8_1,pipeline_1,pipeline_1,1,7,0.956022538054,False
workload_185.cpp,xczu7ev-ffvc1156-2-e,10,0.50296,105,7,1,2,8,cyclic_4_1,block_16_1,block_64_1,complete_1,block_2_1,block_4_1,unroll_2,unroll_4,1,4.5,0.637109047447,False
workload_368.cpp,xczu7ev-ffvc1156-2-e,10,0.77304,91,9,1,1,5,cyclic_4_1,block_16_1,block_8_1,complete_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,1,4,0.292178492014,False
workload_308.cpp,xczu7ev-ffvc1156-2-e,10,0.76024,91,9,1,1,6,cyclic_4_1,block_16_1,cyclic_16_1,complete_1,complete_1,block_2_1,unroll_2,unroll_2,1,4.25,0.304623569406,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10,0.50104,96,9,1,1,5,cyclic_4_1,block_16_1,cyclic_16_1,complete_1,complete_1,block_2_1,unroll_2,unroll_4,1,4,0.641522727512,False
workload_249.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,113,12,3,5,8,cyclic_4_1,block_16_1,cyclic_2_1,complete_1,complete_1,block_2_1,pipeline_1,unroll_2,1,7,0.956022538054,False
workload_400.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,114,12,3,5,8,cyclic_4_1,block_16_1,cyclic_4_1,complete_1,complete_1,block_2_1,pipeline_1,unroll_8,1,7,0.956022538054,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,112,12,3,5,8,cyclic_4_1,block_16_1,cyclic_4_1,complete_1,complete_1,block_8_1,pipeline_1,unroll_4,1,7,0.956022538054,False
workload_384.cpp,xczu7ev-ffvc1156-2-e,10,0.76024,97,7,1,2,8,cyclic_4_1,block_16_1,cyclic_64_1,complete_1,complete_1,block_2_1,unroll_2,unroll_2,1,4.5,0.304512373337,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10,0.50104,103,7,1,2,7,cyclic_4_1,block_16_1,cyclic_64_1,complete_1,complete_1,block_2_1,unroll_2,unroll_4,1,4.25,0.640914250926,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,10,0.49688,138,9,1,3,11,cyclic_4_1,block_16_1,cyclic_64_1,complete_1,complete_1,block_2_1,unroll_4,unroll_4,1,6,0.638165544438,False
workload_277.cpp,xczu7ev-ffvc1156-2-e,10,0.9319,3495,7,1,8,37,cyclic_4_1,block_16_1,cyclic_64_1,complete_1,complete_1,block_2_1,unroll_64,unroll_4,1,13.25,0.158062796901,False
workload_302.cpp,xczu7ev-ffvc1156-2-e,10,0.76136,130,9,1,3,12,cyclic_4_1,block_16_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_4,unroll_2,1,6.25,0.301485053654,False
workload_322.cpp,xczu7ev-ffvc1156-2-e,10,0.76904,129,9,1,3,11,cyclic_4_1,block_16_1,cyclic_64_1,cyclic_4_1,complete_1,block_4_1,unroll_4,unroll_2,1,6,0.294412451529,False
workload_345.cpp,xczu7ev-ffvc1156-2-e,10,0.23158,164,7,3,13,17,cyclic_4_1,block_2_1,block_128_1,cyclic_4_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,1,10,0.892615105555,False
workload_821.cpp,xczu7ev-ffvc1156-2-e,10,0.27608,85,5,1,2,4,cyclic_4_1,block_2_1,block_2_1,complete_1,complete_1,block_4_1,unroll_2,pipeline_1,1,3,1,True
workload_754.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,112,8,3,5,7,cyclic_4_1,block_2_1,block_2_1,complete_1,cyclic_2_1,block_8_1,pipeline_1,pipeline_1,1,5.75,0.991119988168,False
workload_789.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,112,8,3,5,7,cyclic_4_1,block_2_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,pipeline_1,unroll_2,1,5.75,0.991119988168,False
workload_266.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,111,8,3,5,7,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,1,5.75,0.991119988168,False
workload_288.cpp,xczu7ev-ffvc1156-2-e,10,0.93432,88,5,1,1,4,cyclic_4_1,block_2_1,block_2_1,cyclic_8_1,block_4_1,block_8_1,unroll_2,unroll_2,1,2.75,0.168123826467,False
workload_321.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,116,8,3,5,7,cyclic_4_1,block_2_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,1,5.75,0.991119988168,False
workload_570.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,114,8,3,5,6,cyclic_4_1,block_2_1,block_4_1,block_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_8,1,5.5,1,True
workload_873.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,113,8,3,5,6,cyclic_4_1,block_2_1,block_4_1,complete_1,complete_1,block_4_1,pipeline_1,unroll_2,1,5.5,1,True
workload_610.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,115,8,3,5,6,cyclic_4_1,block_2_1,block_4_1,complete_1,complete_1,block_8_1,pipeline_1,unroll_16,1,5.5,1,True
workload_251.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,112,8,3,5,6,cyclic_4_1,block_2_1,block_4_1,complete_1,cyclic_2_1,block_8_1,pipeline_1,unroll_2,1,5.5,1,True
workload_320.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,116,8,3,5,6,cyclic_4_1,block_2_1,block_4_1,cyclic_2_1,complete_1,cyclic_2_1,pipeline_1,unroll_2,1,5.5,1,True
workload_510.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,114.5,8,3,5,6,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,block_2_1,cyclic_4_1,pipeline_1,unroll_2,2,5.5,1,True
workload_729.cpp,xczu7ev-ffvc1156-2-e,10,0.92408,91,5,1,1,4,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,1,2.75,0.174120940524,False
workload_294.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,114,8,3,5,6,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,complete_1,cyclic_4_1,pipeline_1,unroll_2,1,5.5,1,True
workload_518.cpp,xczu7ev-ffvc1156-2-e,10,0.92392,114,5,1,1,6,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,cyclic_2_1,block_4_1,unroll_4,unroll_2,1,3.25,0.174330182173,False
workload_713.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,112,8,3,5,6,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_2,1,5.5,1,True
workload_226.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,113.5,8,3,5,6,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,2,5.5,1,True
workload_557.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,115,8,3,5,6,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_4,1,5.5,1,True
workload_646.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,117,8,3,5,6,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_8,1,5.5,1,True
workload_147.cpp,xczu7ev-ffvc1156-2-e,10,0.28896,602,4,1,10,42,cyclic_4_1,block_2_1,block_64_1,cyclic_4_1,complete_1,cyclic_2_1,unroll_32,pipeline_1,1,14.25,0.771102040596,False
workload_900.cpp,xczu7ev-ffvc1156-2-e,10,0.23153,120,8,3,5,7,cyclic_4_1,block_2_1,block_8_1,cyclic_4_1,complete_1,block_4_1,pipeline_1,unroll_2,1,5.75,0.977006230189,False
workload_445.cpp,xczu7ev-ffvc1156-2-e,10,0.23153,158,7,3,6,9,cyclic_4_1,block_2_1,cyclic_128_1,complete_1,complete_1,cyclic_4_1,pipeline_1,unroll_2,1,6.25,0.97082454164,False
workload_39.cpp,xczu7ev-ffvc1156-2-e,10,0.99428,339,4,1,5,34,cyclic_4_1,block_2_1,cyclic_128_1,cyclic_2_1,block_2_1,complete_1,unroll_16,unroll_2,1,11,0.133581128387,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10,0.23153,157,7,3,6,9,cyclic_4_1,block_2_1,cyclic_128_1,cyclic_2_1,block_4_1,cyclic_2_1,pipeline_1,unroll_2,1,6.25,0.97082454164,False
workload_296.cpp,xczu7ev-ffvc1156-2-e,10,0.93296,186,4,1,4,16,cyclic_4_1,block_2_1,cyclic_128_1,cyclic_2_1,block_4_1,cyclic_2_1,unroll_8,unroll_2,1,6.25,0.168224148302,False
workload_170.cpp,xczu7ev-ffvc1156-2-e,10,0.23153,157,7,3,6,9,cyclic_4_1,block_2_1,cyclic_128_1,cyclic_2_1,complete_1,cyclic_2_1,pipeline_1,unroll_2,1,6.25,0.97082454164,False
workload_484.cpp,xczu7ev-ffvc1156-2-e,10,0.93176,108,4,1,4,9,cyclic_4_1,block_2_1,cyclic_128_1,cyclic_4_1,block_4_1,cyclic_4_1,unroll_2,unroll_4,1,4.5,0.169677864029,False
workload_682.cpp,xczu7ev-ffvc1156-2-e,10,0.95416,147,5,1,1,5,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,complete_1,block_4_1,unroll_2,unroll_16,1,3,0.157279359786,False
workload_907.cpp,xczu7ev-ffvc1156-2-e,10,0.92392,118,5,1,1,8,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,complete_1,block_8_1,unroll_4,unroll_2,1,3.75,0.174371352205,False
workload_679.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,109,8,3,5,6,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_8_1,pipeline_1,pipeline_1,1,5.5,1,True
workload_466.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,107,8,3,5,6,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_8_1,pipeline_1,unroll_2,1,5.5,1,True
workload_599.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,109,8,3,5,6,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,1,5.5,1,True
workload_531.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,110,8,3,5,6,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_4_1,pipeline_1,unroll_2,1,5.5,1,True
workload_655.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,109,8,3,5,6,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_8_1,complete_1,block_8_1,pipeline_1,unroll_2,1,5.5,1,True
workload_904.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,110,8,3,5,6,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_8_1,complete_1,block_8_1,pipeline_1,unroll_4,1,5.5,1,True
workload_492.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,110,8,3,5,6,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_8_1,pipeline_1,unroll_2,1,5.5,1,True
workload_376.cpp,xczu7ev-ffvc1156-2-e,10,0.23153,117,12,3,5,7,cyclic_4_1,block_2_1,cyclic_32_1,cyclic_4_1,complete_1,cyclic_4_1,pipeline_1,unroll_4,1,6.75,0.958199369276,False
workload_881.cpp,xczu7ev-ffvc1156-2-e,10,0.9188,120,5,1,1,8,cyclic_4_1,block_2_1,cyclic_4_1,block_8_1,complete_1,block_4_1,unroll_4,unroll_2,1,3.75,0.177470693673,False
workload_473.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,106,8,3,5,6,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,block_2_1,block_2_1,pipeline_1,pipeline_1,1,5.5,1,True
workload_620.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,109,8,3,5,6,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,1,5.5,1,True
workload_890.cpp,xczu7ev-ffvc1156-2-e,10,0.22129,109,8,3,5,6,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,complete_1,block_4_1,pipeline_1,pipeline_1,1,5.5,1,True
workload_441.cpp,xczu7ev-ffvc1156-2-e,10,0.27608,85.5,5,1,2,4,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,complete_1,block_4_1,unroll_2,pipeline_1,2,3,1,True
workload_801.cpp,xczu7ev-ffvc1156-2-e,10,0.95416,148,5,1,1,5,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,complete_1,block_4_1,unroll_2,unroll_16,1,3,0.157279359786,False
workload_895.cpp,xczu7ev-ffvc1156-2-e,10,0.27608,88,5,1,2,4,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,complete_1,block_8_1,unroll_2,pipeline_1,1,3,1,True
workload_731.cpp,xczu7ev-ffvc1156-2-e,10,0.95416,146,5,1,1,5,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,complete_1,block_8_1,unroll_2,unroll_16,1,3,0.157279359786,False
workload_41.cpp,xczu7ev-ffvc1156-2-e,10,0.92272,172,5,1,1,10,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,unroll_8,unroll_2,1,4.25,0.175060570938,False
