Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_237.cpp,xczu7ev-ffvc1156-2-e,10,2372.58949,672,50,2,16,55,block_8_1,cyclic_128_1,block_2_1,cyclic_16_2,block_2_1,complete_1,cyclic_8_1,block_4_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_2,pipeline_1,1,30.75,0.529476999276,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10,2398.42501,408,50,4,19,60,block_8_1,cyclic_128_1,block_2_1,cyclic_16_2,block_2_1,cyclic_4_1,cyclic_8_1,complete_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_32,1,33.25,0.474498607515,False
workload_187.cpp,xczu7ev-ffvc1156-2-e,10,18883.26865,335,49,3,5,27,block_8_1,cyclic_128_1,cyclic_32_1,cyclic_8_1,block_2_1,complete_1,block_4_1,complete_1,complete_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_32,1,21,0.563886825987,False
workload_305.cpp,xczu7ev-ffvc1156-2-e,10,20310.39425,111,47,15,6,30,block_8_1,cyclic_128_1,cyclic_8_1,block_16_2,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_2,unroll_4,unroll_8,unroll_2,pipeline_1,1,24.5,0.484725191387,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10,2419.40037,324,40,4,18,30,block_8_1,cyclic_16_1,block_2_1,complete_1,block_2_1,complete_1,block_4_1,block_4_1,complete_1,cyclic_8_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,23,0.723166927548,False
workload_289.cpp,xczu7ev-ffvc1156-2-e,10,2391.22629,321,65,2,16,30,block_8_1,cyclic_16_1,block_2_1,complete_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_4,unroll_4,unroll_2,unroll_32,1,28.25,0.588189912251,False
workload_91.cpp,xczu7ev-ffvc1156-2-e,10,2398.42885,146,40,4,18,30,block_8_1,cyclic_16_1,block_2_1,cyclic_16_2,block_2_1,complete_1,block_4_1,block_4_1,complete_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,23,0.723129656219,False
workload_126.cpp,xczu7ev-ffvc1156-2-e,10,2398.42501,169,40,4,20,35,block_8_1,cyclic_16_1,block_2_1,cyclic_16_2,block_2_1,complete_1,cyclic_8_1,block_4_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_2,pipeline_1,1,24.75,0.676447752664,False
workload_10.cpp,xczu7ev-ffvc1156-2-e,10,4806.47237,653,55,11,17,31,block_8_1,cyclic_16_1,block_2_1,cyclic_4_1,block_2_1,complete_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_32,1,28.5,0.579307492022,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,10,2016.21189,665,36,2,15,37,block_8_1,cyclic_16_1,block_4_1,block_8_2,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_4,unroll_4,unroll_2,unroll_32,1,22.5,0.735761609787,False
workload_311.cpp,xczu7ev-ffvc1156-2-e,10,2372.59333,609,40,2,14,25,block_8_1,cyclic_16_1,block_4_1,cyclic_16_2,block_2_1,block_8_1,block_4_1,block_4_1,complete_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_4,unroll_2,unroll_2,pipeline_1,1,20.25,0.799529799095,False
workload_68.cpp,xczu7ev-ffvc1156-2-e,10,4806.47237,596,70,11,17,31,block_8_1,cyclic_16_1,block_4_1,cyclic_4_1,block_2_1,complete_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,unroll_32,1,32.25,0.494085204899,False
workload_345.cpp,xczu7ev-ffvc1156-2-e,10,4806.47249,605,70,11,14,23,block_8_1,cyclic_16_1,block_4_1,cyclic_4_1,block_4_1,block_8_1,complete_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_32,1,29.5,0.555820752441,False
workload_81.cpp,xczu7ev-ffvc1156-2-e,10,4806.47237,610,70,11,17,31,block_8_1,cyclic_16_1,block_4_1,cyclic_4_1,block_4_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_8,unroll_2,unroll_2,unroll_32,1,32.25,0.494085204899,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10,4806.47249,609,70,11,14,23,block_8_1,cyclic_16_1,block_4_1,cyclic_4_1,block_4_1,cyclic_8_1,complete_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_2,unroll_2,unroll_32,1,29.5,0.555820752441,False
workload_279.cpp,xczu7ev-ffvc1156-2-e,10,34040.96707,548,41,56,30,76,block_8_1,cyclic_16_1,block_8_1,complete_1,block_4_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,unroll_32,unroll_4,unroll_16,unroll_2,unroll_2,unroll_4,unroll_4,unroll_2,unroll_16,1,50.75,0.110932130404,False
workload_170.cpp,xczu7ev-ffvc1156-2-e,10,18473.08357,165,37,7,21,46,block_8_1,cyclic_16_1,cyclic_32_1,block_16_2,complete_1,cyclic_4_1,block_4_1,block_4_1,complete_1,cyclic_4_1,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,1,27.75,0.45532420817,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,10,3428.62405,350,39,6,15,31,block_8_1,cyclic_16_1,cyclic_32_1,block_8_1,block_4_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,1,22.75,0.729878240311,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10,3428.62405,356,39,6,15,31,block_8_1,cyclic_16_1,cyclic_32_1,block_8_1,block_4_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_8,unroll_2,unroll_2,unroll_32,1,22.75,0.729878240311,False
workload_389.cpp,xczu7ev-ffvc1156-2-e,10,4560.21061,459,77,39,24,42,block_8_1,cyclic_16_1,cyclic_4_1,block_4_1,block_2_1,block_8_1,block_4_1,complete_1,complete_1,block_4_1,unroll_8,pipeline_1,unroll_8,unroll_4,unroll_16,unroll_4,unroll_2,unroll_2,unroll_64,1,45.5,0.258675892114,False
workload_265.cpp,xczu7ev-ffvc1156-2-e,10,2927.49249,382,41,16,15,26,block_8_1,cyclic_16_1,cyclic_8_1,complete_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,unroll_8,unroll_2,pipeline_1,1,24.5,0.683448008682,False
workload_269.cpp,xczu7ev-ffvc1156-2-e,10,2016.20681,601,36,2,12,31,block_8_1,cyclic_32_1,block_4_1,block_8_2,complete_1,block_8_1,block_8_1,block_2_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_4,unroll_4,unroll_2,unroll_4,1,20.25,0.798345060108,False
workload_430.cpp,xczu7ev-ffvc1156-2-e,10,2391.21729,303,64,2,13,21,block_8_1,cyclic_4_1,block_2_1,block_2_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_8,unroll_8,pipeline_1,1,25,0.669903517279,False
workload_299.cpp,xczu7ev-ffvc1156-2-e,10,2391.21345,337,66,2,14,28,block_8_1,cyclic_4_1,block_2_1,complete_1,block_2_1,complete_1,block_4_1,block_4_1,cyclic_2_1,block_2_1,unroll_32,pipeline_1,unroll_4,unroll_16,unroll_4,unroll_4,unroll_8,unroll_2,pipeline_1,1,27.5,0.606509797879,False
workload_238.cpp,xczu7ev-ffvc1156-2-e,10,2391.21345,307,66,2,14,28,block_8_1,cyclic_4_1,block_2_1,complete_1,block_2_1,complete_1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_4,unroll_16,unroll_4,unroll_4,unroll_8,unroll_2,pipeline_1,1,27.5,0.606509797879,False
workload_319.cpp,xczu7ev-ffvc1156-2-e,10,2398.42241,439,40,4,20,36,block_8_1,cyclic_4_1,block_2_1,cyclic_16_2,block_2_1,block_8_1,block_8_1,block_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,1,25,0.669914688379,False
workload_344.cpp,xczu7ev-ffvc1156-2-e,10,2391.21729,287,64,2,13,21,block_8_1,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_8,unroll_8,pipeline_1,1,25,0.669903517279,False
workload_277.cpp,xczu7ev-ffvc1156-2-e,10,3278.93957,423,37,16,20,38,block_8_1,cyclic_4_1,block_4_1,block_8_1,complete_1,cyclic_4_1,complete_1,block_4_1,block_2_1,block_4_1,unroll_8,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_2,unroll_2,unroll_8,unroll_32,1,27.75,0.600646847859,False
workload_362.cpp,xczu7ev-ffvc1156-2-e,10,2937.58913,391,40,58,26,40,block_8_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,block_4_1,block_4_1,cyclic_4_1,block_4_1,unroll_32,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_8,unroll_2,unroll_64,1,41,0.327898432745,False
workload_466.cpp,xczu7ev-ffvc1156-2-e,10,18877.44721,86,65,2,5,18,block_8_1,cyclic_4_1,block_4_1,complete_1,complete_1,cyclic_4_1,block_8_1,block_4_1,block_8_1,block_4_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_8,unroll_4,unroll_2,pipeline_1,1,22.5,0.539514618207,False
workload_379.cpp,xczu7ev-ffvc1156-2-e,10,19066.19089,68,65,1,4,14,block_8_1,cyclic_4_1,block_4_1,complete_1,cyclic_2_1,complete_1,block_8_1,block_4_1,block_8_1,block_4_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,pipeline_1,1,21,0.560641750381,False
workload_433.cpp,xczu7ev-ffvc1156-2-e,10,19066.18817,73,65,1,4,16,block_8_1,cyclic_4_1,block_4_1,complete_1,cyclic_2_1,complete_1,block_8_1,block_4_1,block_8_1,block_4_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,unroll_8,unroll_2,pipeline_1,1,21.5,0.552675369761,False
workload_370.cpp,xczu7ev-ffvc1156-2-e,10,7079.08305,365,55,63,23,40,block_8_1,cyclic_4_1,block_4_1,cyclic_2_2,block_2_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,block_2_1,unroll_8,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,1,45.25,0.258524615338,False
workload_258.cpp,xczu7ev-ffvc1156-2-e,10,4974.81153,750,69,63,28,44,block_8_1,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_8,unroll_2,pipeline_1,1,51,0.191387118586,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10,4840.04561,632,69,22,17,28,block_8_1,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,complete_1,block_8_1,block_4_1,cyclic_4_1,block_4_1,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_4,unroll_2,unroll_32,1,34,0.456965313751,False
workload_333.cpp,xczu7ev-ffvc1156-2-e,10,18605.15025,166,47,1,5,17,block_8_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,block_8_1,block_4_1,block_8_1,block_4_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll_64,1,17.5,0.622082486778,False
workload_286.cpp,xczu7ev-ffvc1156-2-e,10,18605.15025,173,47,1,5,17,block_8_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,block_8_1,block_4_1,cyclic_2_1,block_4_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll_64,1,17.5,0.622082486778,False
workload_165.cpp,xczu7ev-ffvc1156-2-e,10,18605.15025,181,47,1,5,17,block_8_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,block_8_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll_64,1,17.5,0.622082486778,False
workload_264.cpp,xczu7ev-ffvc1156-2-e,10,2558.98825,614,67,2,13,30,block_8_1,cyclic_4_1,cyclic_32_1,complete_1,complete_1,complete_1,cyclic_2_1,block_4_1,block_4_1,cyclic_4_1,unroll_32,pipeline_1,unroll_4,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,1,28,0.594437224567,False
workload_273.cpp,xczu7ev-ffvc1156-2-e,10,22162.84355,428,37,56,25,79,block_8_1,cyclic_64_1,block_8_1,cyclic_4_1,block_4_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,unroll_8,unroll_2,unroll_16,unroll_8,unroll_4,unroll_4,unroll_4,unroll_2,unroll_16,1,49.25,0.155669731714,False
workload_434.cpp,xczu7ev-ffvc1156-2-e,10,3027.68329,760,44,1,12,41,cyclic_128_1,block_4_1,block_4_1,block_8_1,block_4_1,cyclic_4_1,block_8_1,block_4_1,cyclic_8_1,block_4_1,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,1,24.5,0.683436247929,False
workload_120.cpp,xczu7ev-ffvc1156-2-e,10,19313.88113,881,64,0,4,81,cyclic_128_1,cyclic_128_1,block_128_1,block_16_2,complete_1,complete_1,block_8_1,block_4_1,cyclic_4_1,block_4_1,unroll_32,unroll_4,unroll_2,unroll_2,unroll_8,unroll_4,unroll_4,unroll_2,pipeline_1,1,37.25,0.297754811489,False
workload_903.cpp,xczu7ev-ffvc1156-2-e,10,2371.66161,352,47,1,11,32,cyclic_128_1,cyclic_16_1,block_2_1,complete_1,complete_1,block_8_1,block_4_1,block_4_1,complete_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,1,22.75,0.729879717352,False
workload_502.cpp,xczu7ev-ffvc1156-2-e,10,2370.16001,522,47,1,9,31,cyclic_128_1,cyclic_16_1,block_2_1,complete_1,complete_1,complete_1,block_4_1,complete_1,cyclic_4_1,block_4_1,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_8,unroll_2,pipeline_1,1,22,0.750465490953,False
workload_743.cpp,xczu7ev-ffvc1156-2-e,10,30091.67561,379,42,0,4,32,cyclic_128_1,cyclic_16_1,block_2_1,cyclic_2_2,block_2_1,complete_1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,1,19.5,0.366506379107,False
workload_704.cpp,xczu7ev-ffvc1156-2-e,10,2359.76529,383,47,1,9,27,cyclic_128_1,cyclic_16_1,block_4_1,block_16_2,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,unroll_4,pipeline_1,1,21,0.778312424257,False
workload_893.cpp,xczu7ev-ffvc1156-2-e,10,12606.70529,883,52,5,5,34,cyclic_128_1,cyclic_16_1,block_4_1,block_16_2,complete_1,complete_1,block_4_1,block_4_1,complete_1,complete_1,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_16,unroll_2,unroll_8,unroll_4,pipeline_1,1,24,0.59658762176,False
workload_686.cpp,xczu7ev-ffvc1156-2-e,10,2359.76273,608,47,1,10,32,cyclic_128_1,cyclic_16_1,block_4_1,block_8_1,complete_1,cyclic_4_1,block_8_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_4,unroll_4,unroll_8,pipeline_1,1,22.5,0.736687521337,False
workload_510.cpp,xczu7ev-ffvc1156-2-e,10,2359.61169,386,47,1,9,29,cyclic_128_1,cyclic_16_1,block_4_1,complete_1,complete_1,complete_1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,unroll_4,pipeline_1,1,21.5,0.764320183171,False
workload_713.cpp,xczu7ev-ffvc1156-2-e,10,2359.61161,793,47,1,11,41,cyclic_128_1,cyclic_16_1,block_4_1,complete_1,complete_1,complete_1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_4,unroll_16,unroll_2,unroll_4,unroll_4,unroll_4,pipeline_1,1,25,0.669852793763,False
workload_660.cpp,xczu7ev-ffvc1156-2-e,10,2359.61169,391,47,1,9,29,cyclic_128_1,cyclic_16_1,block_4_1,complete_1,complete_1,complete_1,block_4_1,block_4_1,cyclic_4_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,unroll_4,pipeline_1,1,21.5,0.764320183171,False
workload_529.cpp,xczu7ev-ffvc1156-2-e,10,2359.61169,409,47,1,9,29,cyclic_128_1,cyclic_16_1,block_4_1,complete_1,complete_1,cyclic_4_1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_4,unroll_4,unroll_4,pipeline_1,1,21.5,0.764320183171,False
workload_935.cpp,xczu7ev-ffvc1156-2-e,10,2024.14673,286,52,1,5,21,cyclic_128_1,cyclic_16_1,block_4_1,cyclic_2_2,complete_1,complete_1,block_4_1,block_4_1,complete_1,cyclic_4_1,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_2,unroll_2,unroll_64,1,19.75,0.812568703908,False
workload_860.cpp,xczu7ev-ffvc1156-2-e,10,2024.14289,333,52,1,5,24,cyclic_128_1,cyclic_16_1,block_4_1,cyclic_2_2,complete_1,complete_1,block_4_1,block_4_1,complete_1,cyclic_4_1,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_2,pipeline_1,1,20.5,0.791318068721,False
workload_797.cpp,xczu7ev-ffvc1156-2-e,10,2024.14289,318,52,1,5,26,cyclic_128_1,cyclic_16_1,block_4_1,cyclic_2_2,complete_1,complete_1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_4,unroll_4,unroll_2,pipeline_1,1,21,0.77727033918,False
workload_648.cpp,xczu7ev-ffvc1156-2-e,10,2024.13897,851,52,1,7,42,cyclic_128_1,cyclic_16_1,block_4_1,cyclic_2_2,complete_1,complete_1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_4,unroll_16,unroll_4,unroll_4,unroll_4,unroll_4,pipeline_1,1,25.5,0.656213665248,False
workload_813.cpp,xczu7ev-ffvc1156-2-e,10,2024.13905,396,52,1,6,30,cyclic_128_1,cyclic_16_1,block_4_1,cyclic_2_2,complete_1,complete_1,block_4_1,complete_1,cyclic_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_4,pipeline_1,1,22.25,0.742628494651,False
workload_301.cpp,xczu7ev-ffvc1156-2-e,10,19183.86001,254,41,0,3,31,cyclic_128_1,cyclic_4_1,block_2_1,block_16_2,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,block_2_1,unroll_32,unroll_4,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,unroll_4,pipeline_1,1,18.75,0.592411028948,False
workload_399.cpp,xczu7ev-ffvc1156-2-e,10,18600.84289,585,41,0,6,70,cyclic_128_1,cyclic_4_1,block_2_1,block_16_2,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,block_2_1,unroll_32,unroll_4,unroll_2,unroll_2,unroll_2,unroll_4,unroll_8,unroll_4,unroll_32,1,29.25,0.428299646251,False
workload_592.cpp,xczu7ev-ffvc1156-2-e,10,2370.25489,395,46,1,9,24,cyclic_128_1,cyclic_4_1,block_2_1,block_16_2,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,unroll_2,unroll_32,1,20,0.806634984757,False
workload_331.cpp,xczu7ev-ffvc1156-2-e,10,19183.86385,184,41,0,3,25,cyclic_128_1,cyclic_4_1,block_2_1,block_16_2,complete_1,block_8_1,block_8_1,block_4_1,cyclic_4_1,block_2_1,unroll_32,unroll_4,unroll_2,unroll_16,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,1,17.25,0.612840094527,False
workload_432.cpp,xczu7ev-ffvc1156-2-e,10,18596.68929,392,41,0,4,37,cyclic_128_1,cyclic_4_1,block_2_1,block_16_2,complete_1,complete_1,block_4_1,block_4_1,cyclic_2_1,block_2_1,unroll_8,unroll_4,unroll_2,unroll_16,unroll_2,unroll_4,unroll_8,unroll_2,unroll_32,1,20.5,0.57702103636,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10,2384.38337,669,46,1,12,62,cyclic_128_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_4_1,block_8_1,block_4_1,cyclic_4_1,block_2_1,unroll_32,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_8,unroll_2,unroll_32,1,30.25,0.540933722913,False
workload_527.cpp,xczu7ev-ffvc1156-2-e,10,15463.00625,147,46,1,4,25,cyclic_128_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_8_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_4,unroll_2,unroll_2,unroll_16,unroll_16,unroll_8,unroll_4,unroll_2,pipeline_1,1,19,0.657489611201,False
workload_341.cpp,xczu7ev-ffvc1156-2-e,10,2370.10369,562,66,1,16,36,cyclic_128_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_8_1,block_8_1,block_4_1,complete_1,block_2_1,unroll_64,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_8,unroll_2,pipeline_1,1,29.75,0.552510116512,False
workload_77.cpp,xczu7ev-ffvc1156-2-e,10,2370.09857,569,46,1,9,32,cyclic_128_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,block_2_1,unroll_32,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_8,unroll_2,pipeline_1,1,22,0.750465363057,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10,18824.86481,158,46,0,3,29,cyclic_128_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,block_2_1,unroll_32,unroll_4,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,unroll_2,pipeline_1,1,19.5,0.588435743048,False
workload_375.cpp,xczu7ev-ffvc1156-2-e,10,18824.86481,167,46,0,3,29,cyclic_128_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_8_1,block_8_1,complete_1,cyclic_8_1,complete_1,unroll_32,unroll_4,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,unroll_2,pipeline_1,1,19.5,0.588435743048,False
workload_479.cpp,xczu7ev-ffvc1156-2-e,10,2370.09857,536,46,1,9,32,cyclic_128_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_8_1,complete_1,complete_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_8,unroll_2,pipeline_1,1,22,0.750465363057,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10,2370.09857,556,46,1,9,32,cyclic_128_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_8,unroll_2,unroll_32,1,22,0.750465363057,False
workload_439.cpp,xczu7ev-ffvc1156-2-e,10,18825.01569,309,46,0,3,34,cyclic_128_1,cyclic_4_1,block_4_1,complete_1,complete_1,block_8_1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_4,unroll_2,unroll_16,unroll_2,unroll_4,unroll_8,unroll_2,pipeline_1,1,20.75,0.568918609691,False
workload_410.cpp,xczu7ev-ffvc1156-2-e,10,2359.61553,336,46,1,9,25,cyclic_128_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,unroll_2,pipeline_1,2,20.25,0.79949886029,False
workload_324.cpp,xczu7ev-ffvc1156-2-e,10,2359.61281,497.5,46,1,9,31,cyclic_128_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_8,unroll_2,pipeline_1,2,21.75,0.757366977941,False
workload_763.cpp,xczu7ev-ffvc1156-2-e,10,2024.13633,626,52,1,6,42,cyclic_128_1,cyclic_64_1,block_2_1,cyclic_2_2,complete_1,complete_1,block_4_1,block_4_1,cyclic_4_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,1,25.25,0.662660606204,False
