Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_213.cpp,xczu7ev-ffvc1156-2-e,10,160.76264,1980,17,55,28,44,cyclic_32_1,block_16_1,block_4_1,block_8_1,block_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,36,0.359826322511,False
workload_406.cpp,xczu7ev-ffvc1156-2-e,10,443.8561,345,21,0,4,26,cyclic_32_1,block_16_1,cyclic_32_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll_5,unroll_2,unroll_16,unroll_16,unroll_8,pipeline_1,pipeline_1,1,12.75,0.890379972736,False
workload_747.cpp,xczu7ev-ffvc1156-2-e,10,21.86586,3180,21,0,22,45,cyclic_32_1,block_8_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,1,22,0.690418857743,False
workload_273.cpp,xczu7ev-ffvc1156-2-e,10,174.57246,521,21,0,2,40,cyclic_32_1,cyclic_16_1,cyclic_16_1,block_4_1,block_8_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_2,unroll_5,unroll_5,1,15.75,0.848477282686,False
workload_356.cpp,xczu7ev-ffvc1156-2-e,10,297.21438,1265,21,0,5,21,cyclic_32_1,cyclic_16_1,cyclic_16_1,block_4_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_32,unroll_5,pipeline_1,1,11.75,0.910606299176,False
workload_292.cpp,xczu7ev-ffvc1156-2-e,10,113.71358,1219,21,0,4,21,cyclic_32_1,cyclic_16_1,cyclic_16_1,block_4_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_32,unroll_5,unroll_5,1,11.5,0.913949287975,False
workload_393.cpp,xczu7ev-ffvc1156-2-e,10,113.63166,2672,21,0,4,22,cyclic_32_1,cyclic_16_1,cyclic_16_1,block_4_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_64,unroll_5,unroll_5,1,11.75,0.913813133452,False
workload_330.cpp,xczu7ev-ffvc1156-2-e,10,243.1704,435,33,0,1,24,cyclic_32_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,block_8_1,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_17,pipeline_1,unroll_4,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,1,14.5,0.865678940576,False
workload_331.cpp,xczu7ev-ffvc1156-2-e,10,10.18458,799,26,0,16,24,cyclic_32_1,cyclic_16_1,cyclic_32_1,block_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_5,pipeline_1,1,16.5,0.836859064341,False
workload_324.cpp,xczu7ev-ffvc1156-2-e,10,260.06158,759,17,0,26,61,cyclic_32_1,cyclic_16_1,cyclic_4_1,block_4_1,block_2_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_5,1,26,0.582283127566,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10,184.20862,337,29,0,2,22,cyclic_32_1,cyclic_2_1,block_128_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll_36,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,13.25,0.8888256687,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10,132.09806,691,21,0,10,65,cyclic_32_1,cyclic_2_1,cyclic_16_1,block_2_1,complete_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_5,1,24,0.63503154813,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10,134.43694,700,21,0,10,64,cyclic_32_1,cyclic_2_1,cyclic_16_1,block_4_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_5,1,23.75,0.641808345911,False
workload_285.cpp,xczu7ev-ffvc1156-2-e,10,136.11134,537,18,0,11,40,cyclic_32_1,cyclic_2_1,cyclic_16_1,block_4_1,complete_1,pipeline_1,unroll_8,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,1,17.25,0.823900118025,False
workload_141.cpp,xczu7ev-ffvc1156-2-e,10,123.29582,753,21,0,6,69,cyclic_32_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_5,1,24,0.635032956121,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10,96.8022,1706,17,0,17,33,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_36,unroll_16,unroll_17,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_5,1,16.75,0.834579508649,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10,287.8328,287,22,0,4,20,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_4_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_17,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_8,pipeline_1,pipeline_1,1,11.5,0.912156071779,False
workload_245.cpp,xczu7ev-ffvc1156-2-e,10,115.16666,269,33,0,2,16,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_4_1,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_32,unroll_5,pipeline_1,1,12.75,0.8972718078,False
workload_87.cpp,xczu7ev-ffvc1156-2-e,10,93.89294,1537,17,0,16,23,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_5,1,14,0.868785562977,False
workload_354.cpp,xczu7ev-ffvc1156-2-e,10,94.1531,1551,17,0,17,32,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_36,unroll_16,unroll_2,unroll_5,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_5,1,16.5,0.83634616774,False
workload_50.cpp,xczu7ev-ffvc1156-2-e,10,434.8811,520,18,0,4,42,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,unroll_4,unroll_36,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_5,1,16,0.836909479212,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10,158.16754,634,24,0,11,53,cyclic_32_1,cyclic_2_1,cyclic_4_1,block_4_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_4,unroll_5,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_5,1,22,0.690421013336,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10,12.3153,1937,36,0,10,29,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,18.75,0.786265421339,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10,371.66262,501,53,0,3,38,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll_36,unroll_8,unroll_17,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,23.5,0.648315630536,False
workload_132.cpp,xczu7ev-ffvc1156-2-e,10,447.52014,555,21,0,4,49,cyclic_32_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,unroll_36,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_5,1,18.5,0.790367049004,False
workload_302.cpp,xczu7ev-ffvc1156-2-e,10,112.00911,272,32,0,1,14,cyclic_32_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_17,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_8,pipeline_1,pipeline_1,1,11.75,0.913825611655,False
workload_160.cpp,xczu7ev-ffvc1156-2-e,10,112.00996,272,32,0,1,14,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_17,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_8,pipeline_1,pipeline_1,1,11.75,0.913825605231,False
workload_232.cpp,xczu7ev-ffvc1156-2-e,10,94.0971,2375,17,0,20,43,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_5,1,20,0.748569238482,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10,257.69438,561,37,0,3,33,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_8,unroll_36,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,1,18.25,0.800145636443,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10,29.14914,338,57,0,1,25,cyclic_32_1,cyclic_4_1,cyclic_32_1,block_2_1,block_4_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_8,pipeline_1,pipeline_1,1,20.75,0.726442823049,False
workload_346.cpp,xczu7ev-ffvc1156-2-e,10,30.22158,328,57,0,1,25,cyclic_32_1,cyclic_4_1,cyclic_32_1,block_4_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_8,pipeline_1,unroll_5,1,20.75,0.726443626025,False
workload_291.cpp,xczu7ev-ffvc1156-2-e,10,29.37754,486,57,0,6,32,cyclic_32_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_4_1,pipeline_1,unroll_4,unroll_36,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_8,pipeline_1,pipeline_1,1,23.75,0.641786313352,False
workload_453.cpp,xczu7ev-ffvc1156-2-e,10,10.18458,802,26,0,16,24,cyclic_32_1,cyclic_8_1,cyclic_32_1,block_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_5,pipeline_1,1,16.5,0.836859064341,False
workload_430.cpp,xczu7ev-ffvc1156-2-e,10,37.24334,1039,59,0,1,39,cyclic_4_1,block_16_1,cyclic_16_1,cyclic_2_1,block_2_1,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,1,24.75,0.614934627275,False
workload_456.cpp,xczu7ev-ffvc1156-2-e,10,25.2773,362,54,0,2,27,cyclic_4_1,block_16_1,cyclic_32_1,block_8_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,1,20.75,0.726439771727,False
workload_387.cpp,xczu7ev-ffvc1156-2-e,10,25.85074,382,50,0,2,27,cyclic_4_1,block_16_1,cyclic_64_1,block_8_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,1,19.75,0.756019804546,False
workload_674.cpp,xczu7ev-ffvc1156-2-e,10,9.1518,972,23,0,17,20,cyclic_4_1,block_8_1,cyclic_32_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_17,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,15,1,True
workload_897.cpp,xczu7ev-ffvc1156-2-e,10,6.36703,1410,33,0,9,38,cyclic_4_1,block_8_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,1,20,0.748541618599,False
workload_610.cpp,xczu7ev-ffvc1156-2-e,10,15.34858,628,18,0,13,27,cyclic_4_1,cyclic_16_1,block_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,14.5,0.868851750404,False
workload_843.cpp,xczu7ev-ffvc1156-2-e,10,15.34858,629,18,0,13,27,cyclic_4_1,cyclic_16_1,block_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_32,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,14.5,0.868851750404,False
workload_490.cpp,xczu7ev-ffvc1156-2-e,10,15.36874,632,18,0,13,27,cyclic_4_1,cyclic_16_1,block_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,14.5,0.86885177381,False
workload_820.cpp,xczu7ev-ffvc1156-2-e,10,48.4181,640,18,6,15,29,cyclic_4_1,cyclic_16_1,block_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,17,0.831851103821,False
workload_725.cpp,xczu7ev-ffvc1156-2-e,10,37.35258,671,18,13,16,33,cyclic_4_1,cyclic_16_1,block_16_1,block_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,20,0.748569206114,False
workload_865.cpp,xczu7ev-ffvc1156-2-e,10,32.29434,630,23,6,11,26,cyclic_4_1,cyclic_16_1,block_32_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,16.5,0.836838140577,False
workload_656.cpp,xczu7ev-ffvc1156-2-e,10,10.18538,699,23,0,16,24,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_5,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,15.75,0.852687252857,False
workload_550.cpp,xczu7ev-ffvc1156-2-e,10,15.9237,632,69,0,16,20,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline_1,2,26.25,0.57591593809,False
workload_619.cpp,xczu7ev-ffvc1156-2-e,10,30.1253,501,54,0,2,25,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,20.25,0.741148413967,False
workload_379.cpp,xczu7ev-ffvc1156-2-e,10,48.60778,2173,14,0,17,30,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_5,unroll_4,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,15.25,0.85670784426,False
workload_931.cpp,xczu7ev-ffvc1156-2-e,10,462.89082,388,14,0,9,23,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_4,unroll_2,pipeline_1,pipeline_1,1,11.5,0.908566914605,False
workload_738.cpp,xczu7ev-ffvc1156-2-e,10,67.9838,442,31,0,2,12,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_5,pipeline_1,1,11.25,0.922288280847,False
workload_715.cpp,xczu7ev-ffvc1156-2-e,10,48.44186,2157,14,0,17,30,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,complete_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,15.25,0.856708704809,False
workload_703.cpp,xczu7ev-ffvc1156-2-e,10,523.43418,415,14,0,4,25,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,10.75,0.921332808127,False
workload_916.cpp,xczu7ev-ffvc1156-2-e,10,48.60778,2777,14,0,19,46,cyclic_4_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,pipeline_1,1,19.75,0.756032198055,False
workload_573.cpp,xczu7ev-ffvc1156-2-e,10,243.98478,204,14,0,4,11,cyclic_4_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_2_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,7.25,1,True
workload_901.cpp,xczu7ev-ffvc1156-2-e,10,197.4713,489,24,0,4,33,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,15.25,0.854567525777,False
workload_695.cpp,xczu7ev-ffvc1156-2-e,10,304.17269,304,23,0,3,20,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_17,pipeline_1,unroll_2,unroll_4,unroll_32,unroll_2,pipeline_1,pipeline_1,1,11.5,0.911878731681,False
workload_753.cpp,xczu7ev-ffvc1156-2-e,10,65.7123,2151,14,0,17,27,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_5,pipeline_1,1,14.5,0.868677016575,False
workload_514.cpp,xczu7ev-ffvc1156-2-e,10,7.53674,1068,44,0,9,24,cyclic_4_1,cyclic_2_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,2,19.25,0.771045598758,False
workload_470.cpp,xczu7ev-ffvc1156-2-e,10,7.80778,1063,33,0,9,24,cyclic_4_1,cyclic_2_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,1,16.5,0.836855937999,False
workload_769.cpp,xczu7ev-ffvc1156-2-e,10,46.9551,902,23,6,12,23,cyclic_4_1,cyclic_8_1,block_32_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,16,0.844714876146,False
workload_709.cpp,xczu7ev-ffvc1156-2-e,10,123.69562,289,27,0,2,22,cyclic_4_1,cyclic_8_1,cyclic_16_1,block_8_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_32,unroll_8,pipeline_1,pipeline_1,1,12.75,0.897194128108,False
workload_717.cpp,xczu7ev-ffvc1156-2-e,10,17.14474,2006,18,0,20,40,cyclic_4_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,1,19.5,0.763513020551,False
workload_508.cpp,xczu7ev-ffvc1156-2-e,10,262.13518,936,19,0,3,44,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_8_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,16.5,0.833196267852,False
workload_869.cpp,xczu7ev-ffvc1156-2-e,10,9.6703,642,23,0,16,21,cyclic_4_1,cyclic_8_1,cyclic_32_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_17,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,15,0.864807683235,False
workload_575.cpp,xczu7ev-ffvc1156-2-e,10,251.23726,268,16,0,4,15,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,block_2_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,8.75,0.966779910305,False
workload_710.cpp,xczu7ev-ffvc1156-2-e,10,50.23502,2805,14,0,19,47,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,1,20,0.748574940617,False
workload_837.cpp,xczu7ev-ffvc1156-2-e,10,48.19162,2188,14,0,17,30,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,15.25,0.856709993748,False
workload_754.cpp,xczu7ev-ffvc1156-2-e,10,48.44186,2165,14,0,17,29,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_4,unroll_2,pipeline_1,pipeline_1,1,15,0.863825198262,False
workload_896.cpp,xczu7ev-ffvc1156-2-e,10,48.19162,2169,14,0,17,30,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,15.25,0.856709993748,False
workload_942.cpp,xczu7ev-ffvc1156-2-e,10,48.35802,2172,14,0,17,29,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,15,0.863827331416,False
workload_904.cpp,xczu7ev-ffvc1156-2-e,10,50.03034,2749,14,0,19,43,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,19,0.778656958216,False
workload_707.cpp,xczu7ev-ffvc1156-2-e,10,181.64074,254,14,0,5,14,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,1,8.25,0.973167500472,False
workload_611.cpp,xczu7ev-ffvc1156-2-e,10,232.0035,290,14,0,5,12,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,1,7.75,0.984715908444,False
workload_520.cpp,xczu7ev-ffvc1156-2-e,10,253.19786,288,21,0,3,13,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_8_1,block_2_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,9.25,0.954319466477,False
workload_876.cpp,xczu7ev-ffvc1156-2-e,10,48.16026,2790,14,0,19,47,cyclic_4_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_5,pipeline_1,1,20,0.748574244526,False
workload_770.cpp,xczu7ev-ffvc1156-2-e,10,159.3961,581,14,0,5,53,cyclic_4_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,18,0.808595595833,False
workload_350.cpp,xczu7ev-ffvc1156-2-e,10,224.03418,327,14,0,2,20,cyclic_4_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_16,unroll_16,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,1,9,0.960349929948,False
workload_870.cpp,xczu7ev-ffvc1156-2-e,10,7.1529,1098,33,0,9,26,cyclic_4_1,cyclic_8_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,17,0.832890496823,False
