Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,OuterLoop_6,OuterLoop_7,OuterLoop_8,OuterLoop_9,OuterLoop_10,OuterLoop_11,OuterLoop_12,OuterLoop_13,OuterLoop_14,OuterLoop_15,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_1_6,InnerLoop_1_7,InnerLoop_1_8,InnerLoop_1_9,InnerLoop_1_10,InnerLoop_1_11,InnerLoop_1_12,InnerLoop_1_13,InnerLoop_1_14,InnerLoop_1_15,InnerLoop_1_16,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_2_4,InnerLoop_2_5,InnerLoop_3_1,InnerLoop_3_2,InnerLoop_3_3,Replicate_Count,Area,Weight,is_pareto
workload_633.cpp,xczu7ev-ffvc1156-2-e,10,58.96526,2392,13,38,33,79,block_4_1,block_8_1,block_16_1,block_8_1,cyclic_16_1,pipeline_1,unroll_8,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_8,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_4,1,40.75,0.343433460472,False
workload_697.cpp,xczu7ev-ffvc1156-2-e,10,53.48958,2899,10,44,34,84,block_4_1,block_8_1,block_16_1,block_8_1,cyclic_16_1,unroll_4,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,1,43,0.308814449282,False
workload_825.cpp,xczu7ev-ffvc1156-2-e,10,346.7655,458,6,3,14,40,block_4_1,block_8_1,block_16_1,cyclic_128_1,cyclic_32_1,unroll_4,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_16,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,15.75,0.874467648326,False
workload_932.cpp,xczu7ev-ffvc1156-2-e,10,56.02738,2666,13,35,32,78,block_4_1,block_8_1,block_16_1,cyclic_16_1,block_4_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,1,39.5,0.350294183673,False
workload_469.cpp,xczu7ev-ffvc1156-2-e,10,93.88938,2835,8,40,28,80,block_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_16_1,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_16,unroll_8,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,1,39,0.345996140736,False
workload_899.cpp,xczu7ev-ffvc1156-2-e,10,83.16142,2788,11,32,28,75,block_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_2_1,pipeline_1,unroll_8,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,1,36.5,0.387836694984,False
workload_784.cpp,xczu7ev-ffvc1156-2-e,10,82.74434,2781,8,32,27,74,block_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_2_1,pipeline_1,unroll_8,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,1,35.25,0.412408783111,False
workload_638.cpp,xczu7ev-ffvc1156-2-e,10,85.25523,2507,7,30,25,70,block_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_2_1,unroll_2,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_16,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,33,0.461098073314,False
workload_814.cpp,xczu7ev-ffvc1156-2-e,10,310.61798,2616,4,5,16,54,block_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_2_1,unroll_4,unroll_8,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,19.75,0.724973448041,False
workload_910.cpp,xczu7ev-ffvc1156-2-e,10,93.84987,2469,9,29,26,74,block_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_32_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_8,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,1,34.5,0.431450900207,False
workload_755.cpp,xczu7ev-ffvc1156-2-e,10,86.15624,3119,12,30,25,78,block_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_32_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_8,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,1,36.25,0.39220317539,False
workload_421.cpp,xczu7ev-ffvc1156-2-e,10,90.73874,2828,12,30,25,72,block_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_4_1,pipeline_1,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_16,unroll_8,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,1,34.75,0.423840431127,False
workload_590.cpp,xczu7ev-ffvc1156-2-e,10,92.41874,3032,12,30,24,72,block_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_4_1,pipeline_1,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_16,unroll_8,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,1,34.5,0.431461983468,False
workload_806.cpp,xczu7ev-ffvc1156-2-e,10,624.73714,1317,4,2,11,46,block_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,1,15.75,0.349905049397,False
workload_674.cpp,xczu7ev-ffvc1156-2-e,10,85.41987,2550,10,29,24,71,block_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,1,33.5,0.459868343146,False
workload_664.cpp,xczu7ev-ffvc1156-2-e,10,59.40827,2457,10,47,37,86,block_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_4_1,unroll_2,unroll_8,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,45,0.289562599761,False
workload_588.cpp,xczu7ev-ffvc1156-2-e,10,85.47827,2388,10,29,24,71,block_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_4_1,unroll_2,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,33.5,0.459842920666,False
workload_514.cpp,xczu7ev-ffvc1156-2-e,10,85.05783,2689,7,41,27,83,block_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_4_1,unroll_4,unroll_8,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_16,unroll_8,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,39.5,0.34598582987,False
workload_528.cpp,xczu7ev-ffvc1156-2-e,10,85.22283,2618,7,41,27,82,block_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_4_1,unroll_4,unroll_8,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_16,unroll_8,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,39.25,0.347220235767,False
workload_803.cpp,xczu7ev-ffvc1156-2-e,10,85.35891,2675,8,39,27,81,block_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,1,38.75,0.353918737651,False
workload_743.cpp,xczu7ev-ffvc1156-2-e,10,54.29484,2625,10,42,34,80,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_32_1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_4,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,1,41.5,0.327374965322,False
workload_790.cpp,xczu7ev-ffvc1156-2-e,10,95.49491,2613,5,35,25,72,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_32_1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,1,34.25,0.438411664041,False
workload_805.cpp,xczu7ev-ffvc1156-2-e,10,54.69564,2716,10,42,35,82,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_32_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_4,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,42.25,0.325032246415,False
workload_956.cpp,xczu7ev-ffvc1156-2-e,10,54.09106,2546,8,55,38,88,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_32_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_16,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,47.25,0.248787741484,False
workload_804.cpp,xczu7ev-ffvc1156-2-e,10,82.74742,2798,12,30,24,68,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_16,unroll_2,unroll_4,unroll_16,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,33.5,0.461027600607,False
workload_892.cpp,xczu7ev-ffvc1156-2-e,10,82.66826,3157,12,30,25,79,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_16,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,1,36.5,0.387983042336,False
workload_953.cpp,xczu7ev-ffvc1156-2-e,10,82.66826,3352,12,30,25,79,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,36.5,0.387983042336,False
workload_894.cpp,xczu7ev-ffvc1156-2-e,10,487.60573,1315,7,2,11,42,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_8,1,15.5,0.586781156023,False
workload_942.cpp,xczu7ev-ffvc1156-2-e,10,433.68594,800,8,3,13,38,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_16,unroll_8,unroll_8,unroll_16,unroll_8,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,1,15.5,0.695936118648,False
workload_841.cpp,xczu7ev-ffvc1156-2-e,10,482.05618,1193,7,2,10,39,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,unroll_8,unroll_16,unroll_8,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,14.5,0.607763013342,False
workload_879.cpp,xczu7ev-ffvc1156-2-e,10,82.84736,3027,12,30,24,77,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,35.75,0.402868837589,False
workload_921.cpp,xczu7ev-ffvc1156-2-e,10,48.72394,2611,11,50,37,88,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_32,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,46.5,0.264561275432,False
workload_868.cpp,xczu7ev-ffvc1156-2-e,10,85.20975,2470,5,43,28,79,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,1,38.75,0.353960599861,False
workload_708.cpp,xczu7ev-ffvc1156-2-e,10,51.87987,2688,10,46,37,85,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,44.5,0.29384228389,False
workload_793.cpp,xczu7ev-ffvc1156-2-e,10,58.34487,2607,7,52,40,90,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,47.25,0.249134374577,False
workload_771.cpp,xczu7ev-ffvc1156-2-e,10,251.02542,1126,8,3,16,45,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,unroll_4,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_16,unroll_8,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,18,0.817169247988,False
workload_843.cpp,xczu7ev-ffvc1156-2-e,10,54.73827,2807,7,52,39,90,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,unroll_4,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,47,0.254276282681,False
workload_744.cpp,xczu7ev-ffvc1156-2-e,10,324.58122,683,4,3,12,33,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,unroll_8,unroll_16,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,13,0.998554767055,False
workload_829.cpp,xczu7ev-ffvc1156-2-e,10,463.27066,1195,5,2,11,37,block_4_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,unroll_8,unroll_16,unroll_8,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,13.75,0.652169120306,False
